FrondFrameNum, FrondFrameLuminance, BackFrameNum, BackFrameLuminance, Time [ms], Vection Response (0:no, 1: yes )
1, 1.00000,2, 0.00000,0.00000, 0
1, 0.91667,2, 0.08333,8.33333, 0
1, 0.83333,2, 0.16667,16.66667, 0
1, 0.75000,2, 0.25000,25.00000, 0
1, 0.66667,2, 0.33333,33.33334, 0
1, 0.58333,2, 0.41667,41.66667, 0
1, 0.50000,2, 0.50000,50.00000, 0
1, 0.41667,2, 0.58333,58.33334, 0
1, 0.33333,2, 0.66667,66.66667, 0
1, 0.25000,2, 0.75000,75.00000, 0
1, 0.16667,2, 0.83333,83.33334, 0
1, 0.08333,2, 0.91667,91.66667, 0
2, 1.00000,3, 0.00000,100.00000, 0
2, 0.91667,3, 0.08333,108.33330, 0
2, 0.83333,3, 0.16667,116.66670, 0
2, 0.75000,3, 0.25000,125.00000, 0
2, 0.66667,3, 0.33333,133.33330, 0
2, 0.58333,3, 0.41667,141.66670, 0
2, 0.50000,3, 0.50000,150.00000, 0
2, 0.41667,3, 0.58333,158.33330, 0
2, 0.33333,3, 0.66667,166.66670, 0
2, 0.25000,3, 0.75000,175.00000, 0
2, 0.16667,3, 0.83333,183.33330, 0
2, 0.08333,3, 0.91667,191.66670, 0
3, 1.00000,4, 0.00000,200.00000, 0
3, 0.91667,4, 0.08333,208.33330, 0
3, 0.83333,4, 0.16667,216.66670, 0
3, 0.75000,4, 0.25000,225.00000, 0
3, 0.66667,4, 0.33333,233.33330, 0
3, 0.58333,4, 0.41667,241.66670, 0
3, 0.50000,4, 0.50000,250.00000, 0
3, 0.41667,4, 0.58333,258.33330, 0
3, 0.33333,4, 0.66667,266.66670, 0
3, 0.25000,4, 0.75000,275.00000, 0
3, 0.16667,4, 0.83333,283.33340, 0
3, 0.08333,4, 0.91667,291.66670, 0
4, 1.00000,5, 0.00000,300.00000, 0
4, 0.91667,5, 0.08333,308.33330, 0
4, 0.83333,5, 0.16667,316.66670, 0
