FrondFrameNum, FrondFrameLuminance, BackFrameNum, BackFrameLuminance, Time [ms], Vection Response (0:no, 1: yes )
0, 0.6,1, 0.4,0.0000, 0
0, 0.2,1, 0.8,20.0000, 0
0, -0.8708339,1, 1.870834,73.5417, 0
1, -0.4417559,2, 1.441756,102.0878, 0
2, 0.147458,3, 0.852542,122.6271, 0
2, -0.1395561,3, 1.139556,136.9778, 0
3, 0.4830441,4, 0.5169559,155.8478, 0
3, 0.1513801,4, 0.8486199,172.4310, 0
3, -0.2571838,4, 1.257184,192.8592, 0
4, 0.2779741,5, 0.7220259,216.1013, 0
4, 0.01000619,5, 0.9899938,229.4997, 0
4, -0.2917455,5, 1.291746,244.5873, 0
5, -0.01469576,6, 1.014696,280.7348, 0
6, 0.6665788,7, 0.3334212,296.6711, 0
6, 0.3905586,7, 0.6094414,310.4721, 0
6, 0.09862876,7, 0.9013712,325.0686, 0
6, -0.2102693,7, 1.210269,340.5135, 0
7, 0.3865067,8, 0.6134933,360.6747, 0
7, 0.03002083,8, 0.9699792,378.4990, 0
7, -0.280427,8, 1.280427,394.0214, 0
8, 0.4362891,9, 0.5637109,408.1856, 0
8, 0.01036084,9, 0.9896392,429.4820, 0
8, -0.4125311,9, 1.412531,450.6266, 0
9, 0.1847891,10, 0.8152109,470.7606, 0
9, -0.4636683,10, 1.463668,503.1835, 0
10, 0.1891539,11, 0.8108461,520.5424, 0
10, -0.1963737,11, 1.196374,539.8188, 0
11, 0.4330502,12, 0.5669498,558.3476, 0
11, 0.04859424,12, 0.9514058,577.5704, 0
11, -0.5262604,12, 1.52626,606.3131, 0
12, 0.1407704,13, 0.8592296,622.9616, 0
12, -0.10057,13, 1.10057,635.0286, 0
13, 0.2391682,14, 0.7608318,668.0417, 0
13, -0.30584,14, 1.30584,695.2921, 0
14, 0.4364762,15, 0.5635238,708.1763, 0
14, 0.154774,15, 0.845226,722.2614, 0
14, -0.1309862,15, 1.130986,736.5494, 0
15, 0.5874703,16, 0.4125297,750.6266, 0
15, 0.3205321,16, 0.6794679,763.9734, 0
15, -0.007316113,16, 1.007316,780.3659, 0
16, 0.6767843,17, 0.3232157,796.1609, 0
16, 0.358902,17, 0.641098,812.0550, 0
16, 0.06128168,17, 0.9387183,826.9360, 0
16, -0.5340567,17, 1.534057,856.7029, 0
17, -0.1198223,18, 1.119822,885.9912, 0
18, 0.6446061,19, 0.3553939,897.7698, 0
18, 0.3549407,19, 0.6450593,912.2531, 0
18, 0.1054845,19, 0.8945155,924.7259, 0
18, -0.4616859,19, 1.461686,953.0844, 0
19, 0.1490483,20, 0.8509517,972.5477, 0
19, -0.09323502,20, 1.093235,984.6619, 0
20, 0.6412277,21, 0.3587723,997.9387, 0
20, 0.1618299,21, 0.8381701,1021.9090, 0
20, -0.129334,21, 1.129334,1036.4670, 0
21, 0.558866,22, 0.441134,1052.0570, 0
21, 0.1414618,22, 0.8585382,1072.9270, 0
21, -0.1716032,22, 1.171603,1088.5800, 0
22, 0.6037102,23, 0.3962898,1099.8140, 0
22, 0.1615152,23, 0.8384848,1121.9240, 0
22, -0.08163595,23, 1.081636,1134.0820, 0
23, 0.3034172,24, 0.6965828,1164.8290, 0
23, 0.01770592,24, 0.9822941,1179.1150, 0
23, -0.2503433,24, 1.250343,1192.5170, 0
24, 0.4452357,25, 0.5547643,1207.7380, 0
24, -0.1010695,25, 1.101069,1235.0530, 0
25, 0.6670532,26, 0.3329468,1246.6470, 0
25, 0.2237449,26, 0.7762551,1268.8130, 0
25, -0.02760553,26, 1.027606,1281.3800, 0
26, 0.5011187,27, 0.4988813,1304.9440, 0
26, 0.2332482,27, 0.7667518,1318.3370, 0
26, 0.01409388,27, 0.9859061,1329.2950, 0
26, -0.4533973,27, 1.453397,1352.6690, 0
27, 0.2982697,28, 0.7017303,1365.0860, 0
27, -0.1338592,28, 1.133859,1386.6930, 0
28, 0.6149969,29, 0.3850031,1399.2500, 0
28, 0.3494725,29, 0.6505275,1412.5260, 0
28, -0.09356642,29, 1.093566,1434.6780, 0
29, 0.6346617,30, 0.3653383,1448.2660, 0
29, 0.3197966,30, 0.6802034,1464.0100, 0
29, -0.0755372,30, 1.075537,1483.7760, 0
30, 0.5559072,31, 0.4440928,1502.2040, 0
30, 0.1527104,31, 0.8472896,1522.3640, 0
30, -0.2500381,31, 1.250038,1542.5010, 0
31, 0.3141985,32, 0.6858015,1564.2890, 0
31, -0.0120368,32, 1.012037,1580.6010, 0
32, 0.7160101,33, 0.2839899,1594.1990, 0
32, 0.06460047,33, 0.9353995,1626.7690, 0
32, -0.28613,33, 1.28613,1644.3060, 0
33, 0.3593884,34, 0.6406116,1662.0300, 0
33, -0.2913656,34, 1.291366,1694.5680, 0
34, 0.4506145,35, 0.5493855,1707.4690, 0
